Date,TimeOfDay,Spot,BuyTrader,SellTrader
07/12/2022,13:23:47,119.6,5,0
07/12/2022,13:25:56,119.58,5,0
07/12/2022,13:25:57,119.58,4,0
07/12/2022,13:28:05,119.74,4,0
07/12/2022,13:28:43,119.8,5,0
07/12/2022,13:28:54,119.8,3,0
07/12/2022,13:29:13,119.82,2,0
07/12/2022,13:30:21,119.79,2,0
07/12/2022,13:30:23,119.78,5,0
07/12/2022,13:30:28,119.8,2,0
07/12/2022,13:31:24,119.81,1,0
07/12/2022,13:31:52,119.86,1,0
07/12/2022,13:34:26,119.96,0,4
07/12/2022,13:34:55,119.9,0,2
07/12/2022,13:35:04,119.91,4,0
07/12/2022,13:35:07,119.93,0,5
07/12/2022,13:35:46,119.86,0,5
07/12/2022,13:36:32,119.86,4,0
07/12/2022,13:37:03,119.92,5,2
07/12/2022,13:37:07,119.92,5,0
07/12/2022,13:40:42,119.87,4,0
07/12/2022,13:41:09,119.89,0,2
07/12/2022,13:43:55,119.73,0,4
07/12/2022,13:44:48,119.76,0,4
07/12/2022,13:45:25,119.81,1,0
07/12/2022,13:45:38,119.84,0,2
07/12/2022,13:45:39,119.83,3,0
07/12/2022,13:46:02,119.87,5,0
07/12/2022,13:46:03,119.87,3,2
07/12/2022,13:46:31,119.85,5,0
07/12/2022,13:47:31,119.84,4,0
07/12/2022,13:48:37,119.8,4,2
07/12/2022,13:49:54,119.81,0,4
07/12/2022,13:50:31,119.79,0,2
07/12/2022,13:51:30,119.82,0,4
07/12/2022,13:52:09,119.86,5,2
07/12/2022,13:52:33,119.83,5,0
07/12/2022,13:52:37,119.83,5,1
07/12/2022,13:53:14,119.86,0,4
07/12/2022,13:53:56,119.85,5,0
07/12/2022,13:55:12,119.77,0,2
07/12/2022,13:56:03,119.7,5,0
07/12/2022,13:57:11,119.78,5,0
07/12/2022,13:59:04,119.93,5,0
07/12/2022,14:00:23,119.87,0,4
07/12/2022,14:01:08,119.85,0,2
07/12/2022,14:03:09,119.89,0,4
07/12/2022,14:04:15,119.88,0,5
07/12/2022,14:04:42,119.8,1,0
07/12/2022,14:05:09,119.8,1,4
07/12/2022,14:05:10,119.81,0,4
07/12/2022,14:08:03,119.7,4,0
07/12/2022,14:08:05,119.69,1,0
07/12/2022,14:08:06,119.69,0,5
07/12/2022,14:08:30,119.74,4,5
07/12/2022,14:09:42,119.78,0,2
07/12/2022,14:10:31,119.73,4,0
07/12/2022,14:10:43,119.72,0,2
07/12/2022,14:11:13,119.74,4,0
07/12/2022,14:11:21,119.76,4,0
07/12/2022,14:11:48,119.74,2,4
07/12/2022,14:12:06,119.7,1,2
07/12/2022,14:13:10,119.63,0,4
07/12/2022,14:14:23,119.63,0,5
07/12/2022,14:15:01,119.62,0,1
07/12/2022,14:15:27,119.59,0,5
07/12/2022,14:15:38,119.57,2,0
07/12/2022,14:16:21,119.51,4,5
07/12/2022,14:16:53,119.5,0,5
07/12/2022,14:17:33,119.43,0,1
07/12/2022,14:18:01,119.43,2,5
07/12/2022,14:18:03,119.44,2,5
07/12/2022,14:20:02,119.29,0,5
07/12/2022,14:20:17,119.32,3,4
07/12/2022,14:20:28,119.33,2,5
07/12/2022,14:21:24,119.32,2,0
07/12/2022,14:21:29,119.3,2,0
07/12/2022,14:21:53,119.33,0,5
07/12/2022,14:22:57,119.35,5,0
07/12/2022,14:23:46,119.39,5,4
07/12/2022,14:24:42,119.38,3,4
07/12/2022,14:24:49,119.41,5,1
07/12/2022,14:25:13,119.36,2,4
07/12/2022,14:25:21,119.38,2,0
07/12/2022,14:25:25,119.39,2,1
07/12/2022,14:26:48,119.43,2,4
07/12/2022,14:27:06,119.44,2,0
07/12/2022,14:27:22,119.45,2,0
07/12/2022,14:28:00,119.47,2,0
07/12/2022,14:29:25,119.46,2,0
07/12/2022,14:29:33,119.46,2,0
07/12/2022,14:30:15,119.52,5,0
07/12/2022,14:30:30,119.53,3,0
07/12/2022,14:31:09,119.55,0,4
07/12/2022,14:31:49,119.56,5,4
07/12/2022,14:32:19,119.6,5,0
07/12/2022,14:32:39,119.59,5,0
07/12/2022,14:34:01,119.65,2,0
07/12/2022,14:35:13,119.62,5,4
07/12/2022,14:36:07,119.58,0,4
07/12/2022,14:36:41,119.55,0,4
07/12/2022,14:38:09,119.62,0,4
07/12/2022,14:39:33,119.61,0,2
07/12/2022,14:39:42,119.61,0,4
07/12/2022,14:41:53,119.68,5,4
07/12/2022,14:43:36,119.61,5,2
07/12/2022,14:43:48,119.63,5,0
07/12/2022,14:44:01,119.62,1,0
07/12/2022,14:47:54,119.64,0,5
07/12/2022,14:47:56,119.65,0,5
07/12/2022,14:49:49,119.56,4,0
07/12/2022,14:53:08,119.45,4,0
07/12/2022,14:53:11,119.44,3,0
07/12/2022,14:58:04,119.18,3,0
07/12/2022,14:59:35,119.09,0,4
07/12/2022,15:01:52,119.11,3,1
07/12/2022,15:07:02,119.05,0,1
07/12/2022,15:10:48,119.05,2,0
07/12/2022,15:12:20,119.04,2,0
07/12/2022,15:15:00,118.92,3,0
07/12/2022,15:17:16,118.84,0,4
07/12/2022,15:22:12,118.85,2,0
07/12/2022,15:25:19,118.83,2,0
07/12/2022,15:27:47,118.92,0,4
07/12/2022,15:28:38,118.93,2,0
07/12/2022,15:31:56,118.74,2,0
07/12/2022,15:31:57,118.74,3,0
07/12/2022,15:33:24,118.72,5,0
07/12/2022,15:34:13,118.68,2,0
07/12/2022,15:35:32,118.7,5,0
07/12/2022,15:38:44,118.79,2,0
07/12/2022,15:39:59,118.83,0,4
07/12/2022,15:45:18,118.73,2,0
07/12/2022,15:45:55,118.67,3,0
07/12/2022,15:47:13,118.65,2,0
07/12/2022,15:47:28,118.66,0,4
07/12/2022,15:50:06,118.5,0,4
07/12/2022,15:51:04,118.53,2,4
07/12/2022,15:55:38,118.48,5,0
07/12/2022,15:56:58,118.47,2,0
07/12/2022,15:58:06,118.41,0,1
08/12/2022,09:30:02,117.88,0,5
08/12/2022,09:30:23,117.86,0,1
08/12/2022,09:31:02,117.85,0,2
08/12/2022,09:32:00,117.88,0,5
08/12/2022,09:32:10,117.87,0,4
08/12/2022,09:32:23,117.87,0,2
08/12/2022,09:33:19,117.89,3,2
08/12/2022,09:34:32,117.84,0,2
08/12/2022,09:34:57,117.85,0,2
08/12/2022,09:34:58,117.84,0,2
08/12/2022,09:35:47,117.82,3,0
08/12/2022,09:36:39,117.83,0,2
08/12/2022,09:37:59,117.83,1,0
08/12/2022,09:38:21,117.81,0,4
08/12/2022,09:38:31,117.83,0,4
08/12/2022,09:38:35,117.84,3,4
08/12/2022,09:40:04,117.85,5,4
08/12/2022,09:40:34,117.85,5,0
08/12/2022,09:41:03,117.82,0,4
08/12/2022,09:43:13,117.84,0,4
08/12/2022,09:43:16,117.85,5,0
08/12/2022,09:43:27,117.88,0,4
08/12/2022,09:43:29,117.89,0,1
08/12/2022,09:43:38,117.89,0,2
08/12/2022,09:43:40,117.88,0,1
08/12/2022,09:43:54,117.89,0,2
08/12/2022,09:44:17,117.86,0,2
08/12/2022,09:45:05,117.85,0,2
08/12/2022,09:46:07,117.82,0,4
08/12/2022,09:46:08,117.82,1,2
08/12/2022,09:46:36,117.81,0,4
08/12/2022,09:46:50,117.83,0,4
08/12/2022,09:46:55,117.83,0,1
08/12/2022,09:48:53,117.87,0,2
08/12/2022,09:50:44,117.94,5,0
08/12/2022,09:50:50,117.96,0,2
08/12/2022,09:51:58,118.03,1,0
08/12/2022,09:52:22,118.02,5,2
08/12/2022,09:52:32,118.01,0,4
08/12/2022,09:53:03,118.01,5,4
08/12/2022,09:54:19,117.96,5,0
08/12/2022,09:55:28,118,0,2
08/12/2022,09:56:02,118,0,2
08/12/2022,09:56:20,118.01,0,1
08/12/2022,09:56:49,117.99,2,0
08/12/2022,09:56:56,118.03,0,4
08/12/2022,09:57:17,118,5,4
08/12/2022,09:57:49,118.02,5,4
08/12/2022,09:58:13,118.09,0,4
08/12/2022,09:58:19,118.09,2,4
08/12/2022,09:59:20,118.18,5,0
08/12/2022,09:59:40,118.14,3,0
08/12/2022,09:59:45,118.15,2,0
08/12/2022,09:59:47,118.16,0,4
08/12/2022,10:00:48,118.2,0,4
08/12/2022,10:01:04,118.24,2,4
08/12/2022,10:01:36,118.28,2,0
08/12/2022,10:02:42,118.35,2,0
08/12/2022,10:04:02,118.38,0,4
08/12/2022,10:04:08,118.36,2,4
08/12/2022,10:04:52,118.32,5,0
08/12/2022,10:05:08,118.36,0,1
08/12/2022,10:05:13,118.38,5,0
08/12/2022,10:05:40,118.43,3,1
08/12/2022,10:06:08,118.42,3,4
08/12/2022,10:06:12,118.41,2,0
08/12/2022,10:07:38,118.37,2,0
08/12/2022,10:11:18,118.47,4,0
08/12/2022,10:12:31,118.51,3,0
08/12/2022,10:13:21,118.53,4,0
08/12/2022,10:14:15,118.46,5,0
08/12/2022,10:14:47,118.39,5,0
08/12/2022,10:15:11,118.39,1,0
08/12/2022,10:17:36,118.37,4,5
08/12/2022,10:18:01,118.37,4,5
08/12/2022,10:18:28,118.35,4,0
08/12/2022,10:19:26,118.42,0,5
08/12/2022,10:19:40,118.45,4,0
08/12/2022,10:19:57,118.42,4,5
08/12/2022,10:22:08,118.4,0,5
08/12/2022,10:24:18,118.39,4,0
08/12/2022,10:24:27,118.42,2,0
08/12/2022,10:24:49,118.44,2,0
08/12/2022,10:26:13,118.56,4,0
08/12/2022,10:27:28,118.46,0,5
08/12/2022,10:28:01,118.43,4,0
08/12/2022,10:28:12,118.4,0,5
08/12/2022,10:28:39,118.41,4,5
08/12/2022,10:31:04,118.36,2,0
08/12/2022,10:32:23,118.41,2,4
08/12/2022,10:32:44,118.41,5,0
08/12/2022,10:33:53,118.34,2,0
08/12/2022,10:34:46,118.35,5,0
08/12/2022,10:35:23,118.38,2,4
08/12/2022,10:35:40,118.39,5,0
08/12/2022,10:35:51,118.41,5,0
08/12/2022,10:37:36,118.49,0,4
08/12/2022,10:37:50,118.48,5,0
08/12/2022,10:38:10,118.52,0,4
08/12/2022,10:38:52,118.61,2,4
08/12/2022,10:38:59,118.58,1,0
08/12/2022,10:39:01,118.6,0,4
08/12/2022,10:39:25,118.57,0,2
08/12/2022,10:41:07,118.46,1,4
08/12/2022,10:41:09,118.47,5,0
08/12/2022,10:42:13,118.5,3,5
08/12/2022,10:42:50,118.58,5,0
08/12/2022,10:43:23,118.55,2,0
08/12/2022,10:43:56,118.55,3,0
08/12/2022,10:44:34,118.57,2,0
08/12/2022,10:45:43,118.66,4,0
08/12/2022,10:46:35,118.71,4,0
08/12/2022,10:47:08,118.76,2,0
08/12/2022,10:47:34,118.76,0,5
08/12/2022,10:48:23,118.83,2,0
08/12/2022,10:48:29,118.83,2,0
08/12/2022,10:50:23,118.86,3,5
08/12/2022,10:50:57,118.84,0,5
08/12/2022,10:52:24,118.78,1,0
08/12/2022,10:52:42,118.73,4,0
08/12/2022,10:52:44,118.74,0,5
08/12/2022,10:52:52,118.74,1,0
08/12/2022,10:52:59,118.74,4,0
08/12/2022,10:53:35,118.7,0,5
08/12/2022,10:55:13,118.73,2,5
08/12/2022,10:55:14,118.75,3,0
08/12/2022,10:56:35,118.7,2,0
08/12/2022,10:57:09,118.66,2,0
08/12/2022,10:57:13,118.65,2,0
08/12/2022,10:57:23,118.64,2,0
08/12/2022,10:57:58,118.69,2,0
08/12/2022,10:58:33,118.71,5,4
08/12/2022,11:00:36,118.74,0,5
08/12/2022,11:00:51,118.74,5,4
08/12/2022,11:02:30,118.79,5,0
08/12/2022,11:02:36,118.78,0,5
08/12/2022,11:02:48,118.8,4,0
08/12/2022,11:03:04,118.77,2,0
08/12/2022,11:03:13,118.75,1,0
08/12/2022,11:03:16,118.74,5,0
08/12/2022,11:03:30,118.78,5,0
08/12/2022,11:04:36,118.78,1,0
08/12/2022,11:05:52,118.8,2,0
08/12/2022,11:06:31,118.73,4,0
08/12/2022,11:08:08,118.72,2,0
08/12/2022,11:10:47,118.73,2,4
08/12/2022,11:11:12,118.72,2,0
08/12/2022,11:12:58,118.73,3,5
08/12/2022,11:12:59,118.73,2,4
08/12/2022,11:15:39,118.75,2,0
08/12/2022,11:16:17,118.73,0,5
08/12/2022,11:17:01,118.79,2,0
08/12/2022,11:17:11,118.78,1,5
08/12/2022,11:21:36,118.74,5,0
08/12/2022,11:22:59,118.76,4,0
08/12/2022,11:23:17,118.75,4,0
08/12/2022,11:23:30,118.79,3,1
08/12/2022,11:23:40,118.81,4,0
08/12/2022,11:26:35,118.69,2,0
08/12/2022,11:26:47,118.71,2,0
08/12/2022,11:27:09,118.74,2,0
08/12/2022,11:27:29,118.79,0,1
08/12/2022,11:28:16,118.8,0,1
08/12/2022,11:29:00,118.84,2,5
08/12/2022,11:30:01,118.84,4,1
08/12/2022,11:30:31,118.86,0,5
08/12/2022,11:31:33,118.78,2,0
08/12/2022,11:31:48,118.78,2,5
08/12/2022,11:32:48,118.9,3,0
08/12/2022,11:33:53,118.9,5,0
08/12/2022,11:34:09,118.94,3,0
08/12/2022,11:35:37,118.89,4,0
08/12/2022,11:35:53,118.92,4,0
08/12/2022,11:40:57,118.96,1,0
08/12/2022,11:41:05,118.97,0,5
08/12/2022,11:43:06,118.92,4,0
08/12/2022,11:43:14,118.97,2,0
08/12/2022,11:43:22,118.96,3,0
08/12/2022,11:44:09,118.89,1,0
08/12/2022,11:44:29,118.93,4,0
08/12/2022,11:45:15,118.93,0,2
08/12/2022,11:46:32,119.03,5,0
08/12/2022,11:47:51,119.04,3,0
08/12/2022,11:50:43,119.14,2,4
08/12/2022,11:51:18,119.18,5,0
08/12/2022,11:51:59,119.19,0,4
08/12/2022,11:52:01,119.21,0,4
08/12/2022,11:53:15,119.3,5,4
08/12/2022,11:54:19,119.38,2,0
08/12/2022,11:54:40,119.4,5,0
08/12/2022,11:58:11,119.35,0,4
08/12/2022,11:59:39,119.37,2,0
08/12/2022,12:00:38,119.37,2,0
08/12/2022,12:00:45,119.38,5,0
08/12/2022,12:00:53,119.36,3,0
08/12/2022,12:01:21,119.41,4,0
08/12/2022,12:01:37,119.44,5,2
08/12/2022,12:02:17,119.45,4,0
08/12/2022,12:02:46,119.42,1,0
08/12/2022,12:04:15,119.44,3,5
08/12/2022,12:04:18,119.46,0,5
08/12/2022,12:04:36,119.48,0,5
08/12/2022,12:04:44,119.47,1,0
08/12/2022,12:07:11,119.38,4,0
08/12/2022,12:07:59,119.36,4,0
08/12/2022,12:09:30,119.5,4,0
08/12/2022,12:09:37,119.51,0,2
08/12/2022,12:10:12,119.47,0,2
08/12/2022,12:10:30,119.49,1,0
08/12/2022,12:12:37,119.68,4,0
08/12/2022,12:12:50,119.68,0,2
08/12/2022,12:13:32,119.67,1,0
08/12/2022,12:13:42,119.7,4,5
08/12/2022,12:14:24,119.75,0,2
08/12/2022,12:14:55,119.73,0,5
08/12/2022,12:16:26,119.7,0,2
08/12/2022,12:17:22,119.72,1,0
08/12/2022,12:17:59,119.69,0,2
08/12/2022,12:20:36,119.74,5,0
08/12/2022,12:21:23,119.78,2,0
08/12/2022,12:21:51,119.8,1,4
08/12/2022,12:22:20,119.78,1,2
08/12/2022,12:22:22,119.79,0,4
08/12/2022,12:22:23,119.79,0,4
08/12/2022,12:22:24,119.79,1,4
08/12/2022,12:22:46,119.84,0,2
08/12/2022,12:23:30,119.83,0,2
08/12/2022,12:23:41,119.83,0,4
08/12/2022,12:24:15,119.83,5,0
08/12/2022,12:25:38,119.76,2,4
08/12/2022,12:26:17,119.77,3,0
08/12/2022,12:26:28,119.76,3,0
08/12/2022,12:30:27,119.78,0,4
08/12/2022,12:31:02,119.73,0,4
08/12/2022,12:31:05,119.74,2,0
08/12/2022,12:31:10,119.74,5,4
08/12/2022,12:31:57,119.73,5,0
08/12/2022,12:33:17,119.65,2,0
08/12/2022,12:33:19,119.64,0,4
08/12/2022,12:34:02,119.64,3,0
08/12/2022,12:35:42,119.63,0,2
08/12/2022,12:36:02,119.62,0,4
08/12/2022,12:36:07,119.64,0,4
08/12/2022,12:36:27,119.62,5,0
08/12/2022,12:38:49,119.55,5,0
08/12/2022,12:40:03,119.62,0,2
08/12/2022,12:40:25,119.58,5,2
08/12/2022,12:41:50,119.6,3,2
08/12/2022,12:43:34,119.61,1,0
08/12/2022,12:43:56,119.62,5,0
08/12/2022,12:46:51,119.44,0,4
08/12/2022,12:47:25,119.44,0,4
08/12/2022,12:49:07,119.43,3,4
08/12/2022,12:49:17,119.39,5,0
08/12/2022,12:49:45,119.44,0,2
08/12/2022,12:50:02,119.43,2,0
08/12/2022,12:50:03,119.44,2,0
08/12/2022,12:50:11,119.45,2,0
08/12/2022,12:50:29,119.48,4,0
08/12/2022,12:50:54,119.51,3,0
08/12/2022,12:51:22,119.47,3,0
08/12/2022,12:52:58,119.43,4,0
08/12/2022,12:53:02,119.43,1,0
08/12/2022,12:53:41,119.38,4,0
08/12/2022,12:53:50,119.35,3,0
08/12/2022,12:54:10,119.3,1,0
08/12/2022,12:55:07,119.2,5,0
08/12/2022,12:56:50,119.34,4,0
08/12/2022,12:57:02,119.29,5,0
08/12/2022,12:58:05,119.22,4,0
08/12/2022,12:58:07,119.22,2,0
08/12/2022,12:59:22,119.27,0,5
08/12/2022,13:00:49,119.24,5,0
08/12/2022,13:03:06,119.36,2,0
08/12/2022,13:03:17,119.36,4,0
08/12/2022,13:03:49,119.38,3,0
08/12/2022,13:03:51,119.37,4,0
08/12/2022,13:04:53,119.41,1,0
08/12/2022,13:05:23,119.49,3,0
08/12/2022,13:06:25,119.51,4,0
08/12/2022,13:07:07,119.49,4,0
08/12/2022,13:09:43,119.39,0,4
08/12/2022,13:10:24,119.41,5,0
08/12/2022,13:11:05,119.43,2,0
08/12/2022,13:13:46,119.52,4,0
08/12/2022,13:14:09,119.54,2,0
08/12/2022,13:14:14,119.53,2,0
08/12/2022,13:16:01,119.47,5,0
08/12/2022,13:17:01,119.38,0,2
08/12/2022,13:17:07,119.36,1,0
08/12/2022,13:17:18,119.36,5,0
08/12/2022,13:17:39,119.36,5,2
08/12/2022,13:18:10,119.39,0,2
08/12/2022,13:19:00,119.35,4,2
08/12/2022,13:19:03,119.34,5,0
08/12/2022,13:19:39,119.35,4,0
08/12/2022,13:19:53,119.32,5,2
08/12/2022,13:23:37,119.35,0,2
08/12/2022,13:25:02,119.25,1,4
08/12/2022,13:25:28,119.26,4,0
08/12/2022,13:26:38,119.31,0,2
08/12/2022,13:29:10,119.24,4,2
08/12/2022,13:29:15,119.26,3,0
08/12/2022,13:30:31,119.36,0,5
08/12/2022,13:32:56,119.3,1,5
08/12/2022,13:32:59,119.31,4,0
08/12/2022,13:33:13,119.28,0,2
08/12/2022,13:34:28,119.34,0,5
08/12/2022,13:35:01,119.33,3,2
08/12/2022,13:35:07,119.34,3,0
08/12/2022,13:35:23,119.36,4,0
08/12/2022,13:36:22,119.32,0,2
08/12/2022,13:36:52,119.35,1,0
08/12/2022,13:37:17,119.35,1,0
08/12/2022,13:37:39,119.34,4,2
08/12/2022,13:38:15,119.38,0,2
08/12/2022,13:39:12,119.34,3,0
08/12/2022,13:39:14,119.34,0,5
08/12/2022,13:39:50,119.34,4,0
08/12/2022,13:39:59,119.33,4,0
08/12/2022,13:40:03,119.33,0,5
08/12/2022,13:41:41,119.36,0,4
08/12/2022,13:42:00,119.36,0,5
08/12/2022,13:42:03,119.36,0,4
08/12/2022,13:42:27,119.35,0,5
08/12/2022,13:42:43,119.37,0,2
08/12/2022,13:43:34,119.39,4,0
08/12/2022,13:45:10,119.41,4,5
08/12/2022,13:46:06,119.4,2,0
08/12/2022,13:46:44,119.37,0,4
08/12/2022,13:47:04,119.38,0,5
08/12/2022,13:48:47,119.37,5,4
08/12/2022,13:50:06,119.45,5,0
08/12/2022,13:50:07,119.45,1,0
08/12/2022,13:50:20,119.39,3,0
08/12/2022,13:51:10,119.39,1,0
08/12/2022,13:52:06,119.35,4,0
08/12/2022,13:52:27,119.35,1,0
08/12/2022,13:54:30,119.44,1,0
08/12/2022,13:54:40,119.41,2,0
08/12/2022,13:54:42,119.41,3,0
08/12/2022,13:55:07,119.44,2,0
08/12/2022,13:55:18,119.43,5,0
08/12/2022,13:55:32,119.49,2,0
08/12/2022,13:56:27,119.43,5,0
08/12/2022,13:58:15,119.31,5,0
08/12/2022,13:59:12,119.25,5,0
08/12/2022,13:59:38,119.21,3,1
08/12/2022,14:00:56,119.3,0,4
08/12/2022,14:02:55,119.22,4,0
08/12/2022,14:04:20,119.22,4,0
08/12/2022,14:04:56,119.21,2,0
08/12/2022,14:05:16,119.22,2,0
08/12/2022,14:05:31,119.24,0,4
08/12/2022,14:08:07,119.14,2,0
08/12/2022,14:08:38,119.13,0,4
08/12/2022,14:09:48,119.17,2,0
08/12/2022,14:09:53,119.18,1,0
08/12/2022,14:10:30,119.22,0,5
08/12/2022,14:10:45,119.2,0,5
08/12/2022,14:11:21,119.14,2,0
08/12/2022,14:12:26,119.05,2,0
08/12/2022,14:12:32,119.06,3,0
08/12/2022,14:14:28,119.03,2,0
08/12/2022,14:14:50,119.02,5,0
08/12/2022,14:16:39,119.04,0,2
08/12/2022,14:17:49,119.08,0,1
08/12/2022,14:18:38,119.05,0,4
08/12/2022,14:18:46,119.05,3,0
08/12/2022,14:18:59,119.02,3,2
08/12/2022,14:19:17,118.99,0,2
08/12/2022,14:22:18,118.97,5,4
08/12/2022,14:22:29,118.99,0,2
08/12/2022,14:23:10,119,3,0
08/12/2022,14:23:21,119.02,5,0
08/12/2022,14:23:49,119.03,0,4
08/12/2022,14:24:29,119.04,0,4
08/12/2022,14:25:29,119,0,4
08/12/2022,14:26:54,118.93,0,5
08/12/2022,14:27:52,118.87,0,4
08/12/2022,14:28:22,118.89,0,4
08/12/2022,14:30:41,118.79,2,0
08/12/2022,14:30:52,118.8,5,0
08/12/2022,14:32:38,118.76,5,4
08/12/2022,14:33:14,118.77,1,0
08/12/2022,14:33:44,118.85,0,5
08/12/2022,14:35:15,118.84,0,5
08/12/2022,14:36:29,118.81,4,0
08/12/2022,14:36:46,118.85,1,0
08/12/2022,14:36:53,118.84,1,0
08/12/2022,14:37:10,118.88,1,0
08/12/2022,14:37:23,118.86,4,2
08/12/2022,14:38:17,118.88,5,0
08/12/2022,14:39:11,118.91,0,2
08/12/2022,14:39:49,118.88,5,0
08/12/2022,14:40:07,118.85,5,0
08/12/2022,14:40:20,118.92,0,2
08/12/2022,14:40:37,118.9,4,0
08/12/2022,14:40:45,118.87,4,0
08/12/2022,14:41:36,118.94,1,0
08/12/2022,14:43:09,119.07,0,2
08/12/2022,14:43:11,119.08,0,2
08/12/2022,14:43:52,119.12,5,0
08/12/2022,14:43:59,119.1,4,2
08/12/2022,14:44:22,119.08,5,0
08/12/2022,14:44:46,119.11,1,2
08/12/2022,14:44:55,119.11,5,0
08/12/2022,14:48:01,119.08,5,0
08/12/2022,14:49:30,119.07,5,0
08/12/2022,14:53:17,118.84,4,5
08/12/2022,14:57:46,118.75,0,5
08/12/2022,14:59:01,118.78,4,5
08/12/2022,14:59:03,118.77,0,5
08/12/2022,14:59:45,118.84,3,4
08/12/2022,15:00:29,118.78,0,1
08/12/2022,15:01:39,118.75,3,0
08/12/2022,15:02:21,118.74,3,1
08/12/2022,15:04:39,118.66,3,0
08/12/2022,15:05:01,118.65,4,1
08/12/2022,15:05:34,118.55,0,1
08/12/2022,15:07:02,118.61,0,2
08/12/2022,15:13:41,118.63,0,1
08/12/2022,15:13:44,118.64,0,1
08/12/2022,15:16:49,118.82,0,1
08/12/2022,15:17:07,118.77,4,0
08/12/2022,15:17:51,118.75,0,1
08/12/2022,15:19:01,118.66,0,1
08/12/2022,15:20:21,118.66,0,1
08/12/2022,15:21:11,118.69,0,1
08/12/2022,15:21:47,118.72,0,2
08/12/2022,15:23:04,118.64,0,1
08/12/2022,15:24:18,118.65,0,2
08/12/2022,15:24:50,118.6,0,5
08/12/2022,15:25:51,118.55,4,5
08/12/2022,15:26:11,118.57,0,1
08/12/2022,15:26:22,118.55,3,0
08/12/2022,15:27:39,118.56,0,1
08/12/2022,15:30:05,118.56,3,0
08/12/2022,15:31:01,118.53,0,5
08/12/2022,15:32:54,118.49,0,1
08/12/2022,15:32:58,118.47,0,1
08/12/2022,15:33:16,118.48,0,5
08/12/2022,15:33:49,118.43,0,1
08/12/2022,15:34:02,118.43,0,5
08/12/2022,15:34:34,118.46,3,0
08/12/2022,15:34:56,118.43,3,0
08/12/2022,15:35:01,118.44,0,5
08/12/2022,15:35:09,118.45,4,2
08/12/2022,15:35:20,118.42,0,2
08/12/2022,15:35:32,118.43,0,5
08/12/2022,15:36:35,118.37,0,5
08/12/2022,15:37:26,118.37,3,0
08/12/2022,15:37:32,118.35,0,1
08/12/2022,15:39:14,118.36,4,0
08/12/2022,15:39:40,118.34,0,2
08/12/2022,15:40:29,118.29,0,5
08/12/2022,15:40:44,118.29,0,1
08/12/2022,15:41:32,118.31,4,0
08/12/2022,15:41:57,118.24,0,2
08/12/2022,15:42:35,118.2,0,5
08/12/2022,15:42:38,118.21,0,1
08/12/2022,15:43:14,118.27,4,0
08/12/2022,15:43:22,118.25,0,1
08/12/2022,15:43:58,118.25,0,5
08/12/2022,15:44:21,118.28,0,5
08/12/2022,15:44:24,118.29,0,1
08/12/2022,15:44:29,118.31,0,5
08/12/2022,15:45:22,118.18,0,2
08/12/2022,15:45:59,118.17,0,5
08/12/2022,15:46:02,118.18,0,2
08/12/2022,15:47:00,118.19,0,5
08/12/2022,15:47:08,118.19,0,5
08/12/2022,15:47:30,118.19,0,5
08/12/2022,15:47:50,118.2,0,1
08/12/2022,15:48:03,118.21,4,0
08/12/2022,15:48:56,118.25,0,5
08/12/2022,15:49:00,118.25,0,1
08/12/2022,15:49:54,118.25,3,0
08/12/2022,15:50:29,118.28,0,5
08/12/2022,15:50:47,118.26,0,1
08/12/2022,15:51:26,118.23,0,1
08/12/2022,15:51:58,118.23,0,2
08/12/2022,15:52:01,118.23,4,0
08/12/2022,15:53:15,118.25,0,1
08/12/2022,15:53:34,118.24,0,1
08/12/2022,15:54:39,118.25,0,5
08/12/2022,15:56:16,118.32,4,5
08/12/2022,15:58:27,118.37,0,2
09/12/2022,09:32:33,118.82,0,5
09/12/2022,09:33:33,118.84,0,5
09/12/2022,09:34:36,118.77,4,5
09/12/2022,09:34:37,118.77,4,0
09/12/2022,09:35:14,118.77,4,0
09/12/2022,09:35:46,118.72,4,0
09/12/2022,09:37:29,118.63,4,0
09/12/2022,09:38:31,118.68,0,4
09/12/2022,09:39:11,118.74,2,0
09/12/2022,09:39:18,118.75,2,0
09/12/2022,09:39:28,118.75,4,0
09/12/2022,09:39:39,118.74,0,1
09/12/2022,09:39:44,118.73,4,5
09/12/2022,09:39:56,118.68,3,0
09/12/2022,09:40:11,118.65,4,0
09/12/2022,09:42:18,118.62,0,4
09/12/2022,09:42:22,118.62,5,0
09/12/2022,09:43:26,118.6,3,4
09/12/2022,09:45:03,118.64,2,0
09/12/2022,09:45:22,118.63,2,0
09/12/2022,09:45:44,118.6,0,4
09/12/2022,09:45:48,118.62,0,4
09/12/2022,09:46:24,118.57,0,4
09/12/2022,09:47:27,118.53,2,0
09/12/2022,09:47:50,118.49,0,1
09/12/2022,09:48:53,118.58,3,4
09/12/2022,09:49:27,118.57,0,4
09/12/2022,09:51:13,118.55,2,4
09/12/2022,09:53:27,118.63,5,4
09/12/2022,09:54:06,118.55,5,4
09/12/2022,09:54:57,118.57,3,1
09/12/2022,09:55:14,118.59,5,4
09/12/2022,09:56:07,118.66,2,0
09/12/2022,09:56:43,118.62,2,0
09/12/2022,09:56:57,118.68,1,4
09/12/2022,09:57:38,118.7,3,0
